N, O1, O2, O3
6117, 0.00000000, 0.00000000, 0.00049999
6118, 0.00000000, 0.00000000, 0.00040040
6119, 0.00000000, 0.00000000, 0.00049956
6120, 0.00000000, 0.00000000, 0.00040004
6121, 0.00049996, 0.00000000, 0.00039976
6122, 0.00000000, 0.00000000, 0.00050004
6123, 0.00000000, 0.00000000, 0.00039999
6124, 0.00000000, 0.00000000, 0.00050244
6125, 0.00000000, 0.00000000, 0.00049984
6126, 0.00000000, 0.00000000, 0.00039997
6127, 0.00000000, 0.00000000, 0.00039999
6128, 0.00000000, 0.00000000, 0.00060000
6129, 0.00000000, 0.00000000, 0.00041761
6130, 0.00000000, 0.00000000, 0.00046518
6131, 0.00049996, 0.00000000, 0.00039999
6132, 0.00000000, 0.00000000, 0.00040281
6133, 0.00050001, 0.00000000, 0.00049999
6134, 0.00000000, 0.00000000, 0.00045607
6135, 0.00000000, 0.00000000, 0.00039999
6136, 0.00000000, 0.00000000, 0.00049825
6137, 0.00000000, 0.00000000, 0.00040176
6138, 0.00000000, 0.00000000, 0.00040002
6139, 0.00000000, 0.00000000, 0.00049999
6140, 0.00000000, 0.00000000, 0.00039999
6141, 0.00000000, 0.00000000, 0.00039999
6142, 0.00009999, 0.00000000, 0.00040002
6143, 0.00050001, 0.00000000, 0.00039999
6144, 0.00000000, 0.00000000, 0.00039999
6145, 0.00000000, 0.00000000, 0.00049996
6146, 0.00000000, 0.00000000, 0.00040004
6147, 0.00000000, 0.00000000, 0.00039999
6148, 0.00009999, 0.00000000, 0.00039999
6149, 0.00000000, 0.00000000, 0.00039999
6150, 0.00000000, 0.00000000, 0.00050001
6151, 0.00040002, 0.00000000, 0.00050278
6152, 0.00000000, 0.00000000, 0.00039852
6153, 0.00000000, 0.00000000, 0.00049949
6154, 0.00000000, 0.00000000, 0.00039995
6155, 0.00000000, 0.00000000, 0.00045166
6156, 0.00000000, 0.00000000, 0.00049996
6157, 0.00000000, 0.00000000, 0.00040004
6158, 0.00000000, 0.00000000, 0.00039997
6159, 0.00000000, 0.00000000, 0.00050032
6160, 0.00000000, 0.00000000, 0.00049970
6161, 0.00000000, 0.00000000, 0.00039997
6162, 0.00000000, 0.00000000, 0.00050004
6163, 0.00050035, 0.00000000, 0.00039966
6164, 0.00000000, 0.00000000, 0.00049999
6165, 0.00000000, 0.00000000, 0.00040035
6166, 0.00000000, 0.00000000, 0.00049963
6167, 0.00000000, 0.00000000, 0.00040002
6168, 0.00000000, 0.00000000, 0.00039995
6169, 0.00000000, 0.00000000, 0.00050008
6170, 0.00000000, 0.00000000, 0.00039999
6171, 0.00000000, 0.00000000, 0.00049992
6172, 0.00000000, 0.00000000, 0.00050020
6173, 0.00050042, 0.00000000, 0.00050004
6174, 0.00000000, 0.00000000, 0.00049999
6175, 0.00000000, 0.00000000, 0.00041945
6176, 0.00000000, 0.00000000, 0.00049994
6177, 0.00000000, 0.00000000, 0.00040021
6178, 0.00000000, 0.00000000, 0.00049992
6179, 0.00000000, 0.00000000, 0.00039995
6180, 0.00000000, 0.00000000, 0.00049996
6181, 0.00000000, 0.00000000, 0.00047903
6182, 0.00000000, 0.00000000, 0.00050340
6183, 0.00000000, 0.00000000, 0.00050137
6184, 0.00000000, 0.00000000, 0.00050001
6185, 0.00000000, 0.00000000, 0.00039997
6186, 0.00000000, 0.00000000, 0.00049999
6187, 0.00000000, 0.00000000, 0.00039999
6188, 0.00000000, 0.00000000, 0.00040028
6189, 0.00010011, 0.00000000, 0.00039992
6190, 0.00000000, 0.00000000, 0.00040009
6191, 0.00000000, 0.00000000, 0.00050046
6192, 0.00000000, 0.00000000, 0.00039937
6193, 0.00000000, 0.00000000, 0.00050073
6194, 0.00000000, 0.00000000, 0.00039999
6195, 0.00000000, 0.00000000, 0.00049973
6196, 0.00000000, 0.00000000, 0.00045040
6197, 0.00040050, 0.00000000, 0.00050085
6198, 0.00000000, 0.00000000, 0.00039945
6199, 0.00049994, 0.00000000, 0.00040007
6200, 0.00000000, 0.00000000, 0.00039988
6201, 0.00000000, 0.00000000, 0.00039999
6202, 0.00000000, 0.00000000, 0.00050004
6203, 0.00050049, 0.00000000, 0.00039947
6204, 0.00000000, 0.00000000, 0.00039999
6205, 0.00000000, 0.00010014, 0.00039990
6206, 0.00000000, 0.00000000, 0.00050204
6207, 0.00000000, 0.00000000, 0.00039997
6208, 0.00000000, 0.00000000, 0.00050001
6209, 0.00000000, 0.00000000, 0.00039999
6210, 0.00000000, 0.00000000, 0.00046690
6211, 0.00050550, 0.00000000, 0.00050075
6212, 0.00000000, 0.00000000, 0.00040002
6213, 0.00000000, 0.00000000, 0.00049999
6214, 0.00000000, 0.00000000, 0.00040011
6215, 0.00000000, 0.00000000, 0.00053253
6216, 0.00000000, 0.00000000, 0.00050004
6217, 0.00040004, 0.00000000, 0.00049992
6218, 0.00000000, 0.00000000, 0.00039999
6219, 0.00000000, 0.00000000, 0.00050001
6220, 0.00000000, 0.00000000, 0.00040002
6221, 0.00049765, 0.00000000, 0.00040007
6222, 0.00000000, 0.00000000, 0.00049996
6223, 0.00000000, 0.00000000, 0.00050042
6224, 0.00000000, 0.00000000, 0.00049958
6225, 0.00000000, 0.00000000, 0.00040002
6226, 0.00000000, 0.00000000, 0.00049999
6227, 0.00000000, 0.00000000, 0.00070031
6228, 0.00000000, 0.00000000, 0.00039995
6229, 0.00040007, 0.00000000, 0.00050082
6230, 0.00000000, 0.00000000, 0.00039999
6231, 0.00000000, 0.00000000, 0.00049980
6232, 0.00000000, 0.00000000, 0.00065367
6233, 0.00000000, 0.00000000, 0.00039992
6234, 0.00000000, 0.00000000, 0.00050004
6235, 0.00000000, 0.00000000, 0.00049970
6236, 0.00000000, 0.00000000, 0.00060029
6237, 0.00000000, 0.00000000, 0.00049973
6238, 0.00000000, 0.00000000, 0.00049996
6239, 0.00000000, 0.00000000, 0.00039999
6240, 0.00000000, 0.00000000, 0.00040007
6241, 0.00000000, 0.00000000, 0.00040069
6242, 0.00000000, 0.00000000, 0.00049953
6243, 0.00000000, 0.00000000, 0.00039997
6244, 0.00000000, 0.00000000, 0.00050011
6245, 0.00000000, 0.00000000, 0.00039966
6246, 0.00000000, 0.00000000, 0.00049999
6247, 0.00050006, 0.00000000, 0.00040076
6248, 0.00000000, 0.00000000, 0.00049949
6249, 0.00000000, 0.00000000, 0.00040066
6250, 0.00000000, 0.00000000, 0.00039997
6251, 0.00000000, 0.00000000, 0.00080202
6252, 0.00000000, 0.00000000, 0.00085568
6253, 0.00000000, 0.00000000, 0.00090001
6254, 0.00000000, 0.00000000, 0.00089896
6255, 0.00000000, 0.00000000, 0.00039907
6256, 0.00000000, 0.00000000, 0.00049994
6257, 0.00049996, 0.00000000, 0.00040007
6258, 0.00000000, 0.00000000, 0.00049996
6259, 0.00000000, 0.00000000, 0.00039999
6260, 0.00000000, 0.00000000, 0.00049977
6261, 0.00000000, 0.00000000, 0.00039999
6262, 0.00000000, 0.00000000, 0.00049996
6263, 0.00050001, 0.00000000, 0.00040002
6264, 0.00000000, 0.00000000, 0.00050001
6265, 0.00000000, 0.00000000, 0.00039999
6266, 0.00000000, 0.00000000, 0.00070295
6267, 0.00000000, 0.00000000, 0.00095313
6268, 0.00000000, 0.00000000, 0.00090292
6269, 0.00090003, 0.00000000, 0.00059996
6270, 0.00000000, 0.00000000, 0.00050001
6271, 0.00039999, 0.00000000, 0.00050001
6272, 0.00000000, 0.00000000, 0.00039999
6273, 0.00000000, 0.00000000, 0.00049999
6274, 0.00000000, 0.00000000, 0.00040002
6275, 0.00000000, 0.00000000, 0.00049999
6276, 0.00000000, 0.00000000, 0.00040002
6277, 0.00049999, 0.00000000, 0.00050001
6278, 0.00000000, 0.00000000, 0.00039999
6279, 0.00000000, 0.00000000, 0.00049999
6280, 0.00000000, 0.00000000, 0.00040002
6281, 0.00000000, 0.00000000, 0.00050275
6282, 0.00000000, 0.00000000, 0.00040004
6283, 0.00000000, 0.00000000, 0.00049996
6284, 0.00000000, 0.00000000, 0.00045571
6285, 0.00000000, 0.00000000, 0.00040002
6286, 0.00000000, 0.00000000, 0.00039997
6287, 0.00060000, 0.00000000, 0.00050004
6288, 0.00000000, 0.00000000, 0.00049996
6289, 0.00000000, 0.00000000, 0.00050001
6290, 0.00000000, 0.00000000, 0.00049999
6291, 0.00000000, 0.00000000, 0.00059810
6292, 0.00000000, 0.00000000, 0.00039961
6293, 0.00000000, 0.00000000, 0.00050025
6294, 0.00000000, 0.00000000, 0.00040002
6295, 0.00000000, 0.00000000, 0.00050001
6296, 0.00000000, 0.00000000, 0.00050001
6297, 0.00000000, 0.00000000, 0.00039997
6298, 0.00000000, 0.00000000, 0.00050001
6299, 0.00050008, 0.00000000, 0.00039961
6300, 0.00000000, 0.00000000, 0.00050049
6301, 0.00039999, 0.00009999, 0.00040007
6302, 0.00000000, 0.00000000, 0.00045102
6303, 0.00000000, 0.00000000, 0.00049996
6304, 0.00000000, 0.00000000, 0.00050049
6305, 0.00000000, 0.00000000, 0.00049994
6306, 0.00000000, 0.00000000, 0.00049958
6307, 0.00000000, 0.00000000, 0.00050054
6308, 0.00000000, 0.00000000, 0.00049946
6309, 0.00000000, 0.00000000, 0.00050004
6310, 0.00000000, 0.00000000, 0.00039999
6311, 0.00050020, 0.00000000, 0.00050006
6312, 0.00000000, 0.00000000, 0.00039997
6313, 0.00000000, 0.00000000, 0.00050006
6314, 0.00000000, 0.00000000, 0.00049996
6315, 0.00000000, 0.00000000, 0.00039997
6316, 0.00000000, 0.00000000, 0.00049999
6317, 0.00056205, 0.00000000, 0.00050280
6318, 0.00000000, 0.00000000, 0.00040023
6319, 0.00000000, 0.00000000, 0.00050004
6320, 0.00000000, 0.00000000, 0.00049996
6321, 0.00000000, 0.00000000, 0.00045195
6322, 0.00000000, 0.00000000, 0.00039976
6323, 0.00049994, 0.00000000, 0.00050039
6324, 0.00000000, 0.00000000, 0.00040052
6325, 0.00009956, 0.00000000, 0.00039983
6326, 0.00000000, 0.00000000, 0.00049996
6327, 0.00000000, 0.00000000, 0.00040004
6328, 0.00000000, 0.00000000, 0.00050001
6329, 0.00049992, 0.00000000, 0.00040004
6330, 0.00000000, 0.00000000, 0.00050004
6331, 0.00000000, 0.00000000, 0.00039999
6332, 0.00000000, 0.00000000, 0.00049999
6333, 0.00000000, 0.00000000, 0.00050004
6334, 0.00000000, 0.00000000, 0.00040002
6335, 0.00000000, 0.00000000, 0.00049994
6336, 0.00000000, 0.00000000, 0.00039999
6337, 0.00070016, 0.00000000, 0.00050001
6338, 0.00000000, 0.00000000, 0.00060089
6339, 0.00000000, 0.00000000, 0.00045166
6340, 0.00000000, 0.00000000, 0.00040002
6341, 0.00000000, 0.00000000, 0.00050013
6342, 0.00000000, 0.00000000, 0.00050042
6343, 0.00049944, 0.00000000, 0.00039999
6344, 0.00000000, 0.00000000, 0.00049980
6345, 0.00000000, 0.00000000, 0.00059996
6346, 0.00000000, 0.00000000, 0.00050008
6347, 0.00000000, 0.00000000, 0.00050025
6348, 0.00000000, 0.00000000, 0.00049992
6349, 0.00000000, 0.00000000, 0.00040002
6350, 0.00000000, 0.00000000, 0.00049999
6351, 0.00000000, 0.00000000, 0.00049975
6352, 0.00000000, 0.00000000, 0.00050001
6353, 0.00059998, 0.00000000, 0.00050004
6354, 0.00000000, 0.00000000, 0.00050039
6355, 0.00000000, 0.00000000, 0.00060000
6356, 0.00000000, 0.00000000, 0.00040057
6357, 0.00000000, 0.00000000, 0.00045180
6358, 0.00000000, 0.00000000, 0.00049987
6359, 0.00049994, 0.00000000, 0.00040009
6360, 0.00000000, 0.00000000, 0.00049996
6361, 0.00050013, 0.00000000, 0.00039961
6362, 0.00000000, 0.00000000, 0.00049999
6363, 0.00000000, 0.00000000, 0.00039999
6364, 0.00000000, 0.00000000, 0.00039997
6365, 0.00000000, 0.00000000, 0.00049999
6366, 0.00000000, 0.00000000, 0.00040002
6367, 0.00050082, 0.00000000, 0.00049949
6368, 0.00000000, 0.00000000, 0.00039997
6369, 0.00000000, 0.00000000, 0.00049996
6370, 0.00000000, 0.00000000, 0.00040002
6371, 0.00000000, 0.00000000, 0.00039995
6372, 0.00000000, 0.00000000, 0.00050066
6373, 0.00049975, 0.00000000, 0.00039999
6374, 0.00000000, 0.00000000, 0.00040004
6375, 0.00000000, 0.00000000, 0.00055099
6376, 0.00000000, 0.00000000, 0.00050023
6377, 0.00000000, 0.00000000, 0.00040002
6378, 0.00000000, 0.00000000, 0.00050023
6379, 0.00049951, 0.00000000, 0.00040004
6380, 0.00000000, 0.00000000, 0.00049999
6381, 0.00000000, 0.00000000, 0.00050089
6382, 0.00000000, 0.00000000, 0.00039935
6383, 0.00000000, 0.00000000, 0.00050001
6384, 0.00000000, 0.00000000, 0.00040002
6385, 0.00000000, 0.00000000, 0.00049973
6386, 0.00000000, 0.00000000, 0.00039999
6387, 0.00000000, 0.00000000, 0.00039995
6388, 0.00000000, 0.00000000, 0.00050042
6389, 0.00049956, 0.00000000, 0.00040002
6390, 0.00000000, 0.00000000, 0.00050001
6391, 0.00000000, 0.00000000, 0.00040085
6392, 0.00000000, 0.00000000, 0.00050001
6393, 0.00000000, 0.00000000, 0.00039997
6394, 0.00000000, 0.00000000, 0.00045259
6395, 0.00000000, 0.00000000, 0.00039990
6396, 0.00000000, 0.00000000, 0.00050008
6397, 0.00049992, 0.00000000, 0.00049975
6398, 0.00000000, 0.00000000, 0.00040002
6399, 0.00000000, 0.00000000, 0.00050001
6400, 0.00000000, 0.00000000, 0.00090032
6401, 0.00000000, 0.00000000, 0.00049992
6402, 0.00000000, 0.00000000, 0.00050035
6403, 0.00000000, 0.00000000, 0.00049975
6404, 0.00000000, 0.00000000, 0.00049970
6405, 0.00000000, 0.00000000, 0.00039997
6406, 0.00000000, 0.00000000, 0.00059998
6407, 0.00000000, 0.00000000, 0.00040002
6408, 0.00000000, 0.00000000, 0.00050001
6409, 0.00000000, 0.00000000, 0.00050056
6410, 0.00000000, 0.00000000, 0.00040038
6411, 0.00000000, 0.00000000, 0.00049999
6412, 0.00000000, 0.00000000, 0.00050058
6413, 0.00000000, 0.00000000, 0.00045156
6414, 0.00000000, 0.00000000, 0.00049992
6415, 0.00000000, 0.00000000, 0.00039999
6416, 0.00000000, 0.00000000, 0.00080001
6417, 0.00000000, 0.00000000, 0.00050001
6418, 0.00010014, 0.00000000, 0.00040021
6419, 0.00000000, 0.00000000, 0.00049963
6420, 0.00000000, 0.00000000, 0.00039999
6421, 0.00049992, 0.00000000, 0.00059981
6422, 0.00000000, 0.00000000, 0.00050004
6423, 0.00000000, 0.00000000, 0.00049999
6424, 0.00000000, 0.00000000, 0.00040026
6425, 0.00000000, 0.00000000, 0.00049996
6426, 0.00000000, 0.00000000, 0.00039999
6427, 0.00059977, 0.00000000, 0.00049999
6428, 0.00000000, 0.00000000, 0.00050044
6429, 0.00000000, 0.00000000, 0.00059998
6430, 0.00000000, 0.00000000, 0.00050001
6431, 0.00000000, 0.00000000, 0.00055106
6432, 0.00000000, 0.00000000, 0.00049996
6433, 0.00000000, 0.00000000, 0.00049999
6434, 0.00000000, 0.00000000, 0.00040002
6435, 0.00000000, 0.00000000, 0.00050037
6436, 0.00000000, 0.00000000, 0.00039964
6437, 0.00000000, 0.00000000, 0.00049999
6438, 0.00000000, 0.00000000, 0.00050001
6439, 0.00000000, 0.00000000, 0.00050023
6440, 0.00000000, 0.00000000, 0.00049996
6441, 0.00000000, 0.00000000, 0.00060000
6442, 0.00000000, 0.00000000, 0.00050004
6443, 0.00000000, 0.00000000, 0.00049996
6444, 0.00010014, 0.00000000, 0.00049989
6445, 0.00000000, 0.00000000, 0.00049977
6446, 0.00000000, 0.00000000, 0.00039999
6447, 0.00000000, 0.00000000, 0.00050001
6448, 0.00000000, 0.00000000, 0.00040047
6449, 0.00059998, 0.00000000, 0.00040002
6450, 0.00000000, 0.00000000, 0.00065334
6451, 0.00089998, 0.00009999, 0.00089998
6452, 0.00000000, 0.00000000, 0.00090001
6453, 0.00000000, 0.00000000, 0.00100007
6454, 0.00000000, 0.00000000, 0.00039995
6455, 0.00000000, 0.00000000, 0.00049803
6456, 0.00000000, 0.00000000, 0.00049989
6457, 0.00000000, 0.00000000, 0.00040002
6458, 0.00000000, 0.00000000, 0.00050001
6459, 0.00000000, 0.00000000, 0.00049996
6460, 0.00000000, 0.00000000, 0.00040004
6461, 0.00000000, 0.00000000, 0.00050006
6462, 0.00000000, 0.00000000, 0.00049968
6463, 0.00000000, 0.00000000, 0.00040052
6464, 0.00000000, 0.00000000, 0.00049999
6465, 0.00000000, 0.00000000, 0.00060034
6466, 0.00000000, 0.00000000, 0.00045216
6467, 0.00000000, 0.00000000, 0.00049999
6468, 0.00000000, 0.00000000, 0.00050206
6469, 0.00049996, 0.00000000, 0.00050004
6470, 0.00000000, 0.00000000, 0.00049806
6471, 0.00000000, 0.00000000, 0.00049984
6472, 0.00000000, 0.00000000, 0.00039999
6473, 0.00050001, 0.00000000, 0.00049999
6474, 0.00000000, 0.00000000, 0.00050001
6475, 0.00000000, 0.00000000, 0.00039999
6476, 0.00000000, 0.00000000, 0.00050020
6477, 0.00000000, 0.00000000, 0.00049980
6478, 0.00000000, 0.00000000, 0.00040002
6479, 0.00000000, 0.00000000, 0.00051966
6480, 0.00000000, 0.00000000, 0.00048237
6481, 0.00050278, 0.00000000, 0.00050004
6482, 0.00000000, 0.00000000, 0.00049999
6483, 0.00000000, 0.00000000, 0.00045269
6484, 0.00000000, 0.00000000, 0.00040298
6485, 0.00000000, 0.00000000, 0.00050321
6486, 0.00000000, 0.00000000, 0.00036449
6487, 0.00000000, 0.00000000, 0.00054359
6488, 0.00000000, 0.00000000, 0.00050004
6489, 0.00000000, 0.00000000, 0.00049999
6490, 0.00000000, 0.00000000, 0.00039999
6491, 0.00049999, 0.00000000, 0.00049999
6492, 0.00000000, 0.00000000, 0.00039999
6493, 0.00000000, 0.00010004, 0.00039997
6494, 0.00000000, 0.00000000, 0.00050001
6495, 0.00000000, 0.00000000, 0.00039999
6496, 0.00000000, 0.00000000, 0.00050001
6497, 0.00000000, 0.00000000, 0.00049865
6498, 0.00000000, 0.00000000, 0.00050135
6499, 0.00000000, 0.00000000, 0.00039999
6500, 0.00000000, 0.00000000, 0.00049806
6501, 0.00000000, 0.00000000, 0.00060289
6502, 0.00000000, 0.00000000, 0.00049999
6503, 0.00000000, 0.00000000, 0.00050001
6504, 0.00000000, 0.00000000, 0.00051715
6505, 0.00000000, 0.00000000, 0.00039997
6506, 0.00000000, 0.00000000, 0.00049877
6507, 0.00000000, 0.00000000, 0.00050128
6508, 0.00000000, 0.00000000, 0.00039997
6509, 0.00000000, 0.00000000, 0.00039999
6510, 0.00000000, 0.00000000, 0.00050001
6511, 0.00000000, 0.00000000, 0.00039999
6512, 0.00000000, 0.00000000, 0.00050001
6513, 0.00000000, 0.00000000, 0.00049999
6514, 0.00000000, 0.00000000, 0.00040002
6515, 0.00000000, 0.00000000, 0.00049999
6516, 0.00000000, 0.00000000, 0.00049999
6517, 0.00000000, 0.00000000, 0.00040002
6518, 0.00000000, 0.00000000, 0.00049999
6519, 0.00000000, 0.00000000, 0.00050001
6520, 0.00000000, 0.00000000, 0.00039999
6521, 0.00049999, 0.00000000, 0.00040278
6522, 0.00000000, 0.00000000, 0.00050001
6523, 0.00000000, 0.00000000, 0.00059998
6524, 0.00000000, 0.00000000, 0.00055628
6525, 0.00000000, 0.00000000, 0.00050001
6526, 0.00000000, 0.00000000, 0.00039999
6527, 0.00000000, 0.00000000, 0.00039999
6528, 0.00000000, 0.00000000, 0.00049999
6529, 0.00050004, 0.00000000, 0.00049767
6530, 0.00000000, 0.00000000, 0.00050004
6531, 0.00000000, 0.00000000, 0.00040002
6532, 0.00000000, 0.00000000, 0.00049996
6533, 0.00000000, 0.00000000, 0.00049999
6534, 0.00000000, 0.00000000, 0.00050089
6535, 0.00000000, 0.00000000, 0.00039945
6536, 0.00000000, 0.00000000, 0.00049994
6537, 0.00000000, 0.00000000, 0.00049999
6538, 0.00000000, 0.00000000, 0.00049975
6539, 0.00000000, 0.00000000, 0.00040002
6540, 0.00000000, 0.00000000, 0.00050039
6541, 0.00000000, 0.00000000, 0.00050011
6542, 0.00000000, 0.00000000, 0.00039988
6543, 0.00000000, 0.00000000, 0.00055127
6544, 0.00000000, 0.00000000, 0.00039966
6545, 0.00000000, 0.00000000, 0.00039992
6546, 0.00000000, 0.00000000, 0.00049939
6547, 0.00049992, 0.00000000, 0.00050018
6548, 0.00000000, 0.00000000, 0.00049992
6549, 0.00000000, 0.00000000, 0.00039999
6550, 0.00000000, 0.00000000, 0.00049977
6551, 0.00050030, 0.00000000, 0.00049965
6552, 0.00000000, 0.00000000, 0.00050037
6553, 0.00049961, 0.00000000, 0.00040004
6554, 0.00000000, 0.00000000, 0.00049996
6555, 0.00000000, 0.00000000, 0.00050006
6556, 0.00000000, 0.00000000, 0.00049996
6557, 0.00000000, 0.00000000, 0.00039999
6558, 0.00000000, 0.00000000, 0.00050046
6559, 0.00000000, 0.00000000, 0.00049999
6560, 0.00000000, 0.00000000, 0.00049996
6561, 0.00000000, 0.00000000, 0.00045233
6562, 0.00000000, 0.00000000, 0.00049932
6563, 0.00050008, 0.00000000, 0.00049994
6564, 0.00000000, 0.00000000, 0.00039971
6565, 0.00000000, 0.00000000, 0.00050006
6566, 0.00000000, 0.00000000, 0.00049996
6567, 0.00000000, 0.00000000, 0.00050025
6568, 0.00000000, 0.00000000, 0.00049999
6569, 0.00049994, 0.00000000, 0.00043778
6570, 0.00000000, 0.00000000, 0.00055408
6571, 0.00045092, 0.00000000, 0.00060046
6572, 0.00000000, 0.00000000, 0.00060050
6573, 0.00000000, 0.00000000, 0.00049958
6574, 0.00000000, 0.00000000, 0.00040007
6575, 0.00000000, 0.00000000, 0.00050058
6576, 0.00000000, 0.00000000, 0.00050004
6577, 0.00070200, 0.00000000, 0.00095642
6578, 0.00000000, 0.00000000, 0.00090001
6579, 0.00000000, 0.00000000, 0.00100000
6580, 0.00000000, 0.00000000, 0.00059998
6581, 0.00050001, 0.00000000, 0.00050001
6582, 0.00000000, 0.00000000, 0.00039997
6583, 0.00000000, 0.00000000, 0.00050008
6584, 0.00000000, 0.00000000, 0.00049992
6585, 0.00000000, 0.00000000, 0.00039999
6586, 0.00000000, 0.00000000, 0.00050001
6587, 0.00000000, 0.00000000, 0.00049999
6588, 0.00000000, 0.00000000, 0.00049775
6589, 0.00000000, 0.00000000, 0.00039997
6590, 0.00000000, 0.00000000, 0.00050044
6591, 0.00000000, 0.00000000, 0.00050080
6592, 0.00010018, 0.00000000, 0.00040143
6593, 0.00000000, 0.00000000, 0.00054862
6594, 0.00000000, 0.00000000, 0.00040004
6595, 0.00000000, 0.00000000, 0.00049999
6596, 0.00000000, 0.00000000, 0.00049996
6597, 0.00000000, 0.00000000, 0.00050011
6598, 0.00000000, 0.00000000, 0.00050001
6599, 0.00050011, 0.00000000, 0.00049982
6600, 0.00000000, 0.00000000, 0.00060041
6601, 0.00000000, 0.00000000, 0.00050001
6602, 0.00000000, 0.00000000, 0.00049961
6603, 0.00000000, 0.00000000, 0.00049996
6604, 0.00000000, 0.00000000, 0.00050004
6605, 0.00000000, 0.00000000, 0.00039999
6606, 0.00000000, 0.00000000, 0.00050037
6607, 0.00050187, 0.00000000, 0.00050008
6608, 0.00000000, 0.00000000, 0.00050266
6609, 0.00000000, 0.00000000, 0.00050001
6610, 0.00000000, 0.00000000, 0.00060000
6611, 0.00000000, 0.00000000, 0.00055459
6612, 0.00000000, 0.00000000, 0.00039945
6613, 0.00000000, 0.00000000, 0.00050013
6614, 0.00000000, 0.00000000, 0.00049987
6615, 0.00000000, 0.00000000, 0.00049975
6616, 0.00000000, 0.00000000, 0.00040007
6617, 0.00000000, 0.00000000, 0.00049994
6618, 0.00000000, 0.00000000, 0.00050004
6619, 0.00049996, 0.00000000, 0.00049999
6620, 0.00000000, 0.00000000, 0.00060232
6621, 0.00000000, 0.00000000, 0.00050001
6622, 0.00000000, 0.00000000, 0.00049999
6623, 0.00000000, 0.00000000, 0.00045099
6624, 0.00000000, 0.00000000, 0.00050349
6625, 0.00000000, 0.00000000, 0.00050218
6626, 0.00000000, 0.00000000, 0.00039971
6627, 0.00000000, 0.00000000, 0.00049999
6628, 0.00000000, 0.00000000, 0.00050039
6629, 0.00000000, 0.00000000, 0.00050001
6630, 0.00000000, 0.00000000, 0.00057728
6631, 0.00000000, 0.00000000, 0.00050001
6632, 0.00000000, 0.00000000, 0.00040002
